"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19988703,"08/07/2022 04:30:00 AM","08/07/2022","GRAND THEFT AUTO","094","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","22400 PACIFIC COAST HWY, MALIBU, CA 90265","22400 PACIFIC COAST HWY","MALIBU","90265","922-04399-1016","1016","04399","NO","CA0190022","MALIBU/LOST HILLS",-118.663,34.039,1
19989235,"08/07/2022 10:49:58 PM","08/07/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","DONNABETH AVE AND NEWBURGH ST, AZUSA, CA","DONNABETH AVE AND NEWBURGH ST","AZUSA",,"922-03827-0864","0864","03827","NO","CA0190008","SAN DIMAS",-117.905,34.11,2
19990549,"08/08/2022 06:50:00 AM","08/09/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","11200 MINA AVE, WHITTIER, CA 90605","11200 MINA AVE","WHITTIER","90605","022-09338-0494","0494","09338","NO","CA0190004","NORWALK",-118.045,33.929,2
19990042,"08/08/2022 02:10:00 PM","08/08/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","900 DOWNEY RD, LOS ANGELES, CA","900 DOWNEY RD","LOS ANGELES",,"022-11757-0279","0279","11757","NO","CA0190002","EAST LOS ANGELES",-118.18,34.023,2
19986200,"08/04/2022 08:40:00 PM","08/04/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","13700 AMAR RD, LA PUENTE, CA 91744","13700 AMAR RD","LA PUENTE","91744","922-08625-1430","1430","08625","NO","CA0190014","INDUSTRY",-117.977,34.053,1
20001666,"08/21/2022 12:40:00 PM","08/21/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","600 S BULLIS RD, COMPTON, CA 90220","600 S BULLIS RD","COMPTON","90220","922-11012-2846","2846","11012","NO","CA0190042","COMPTON",-118.205,33.891,2
20002936,"08/22/2022 09:00:00 PM","08/22/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","16500 NEWMONT AVE, LAKE LOS ANGELES, CA","16500 NEWMONT AVE","LAKE LOS ANGELES",,"022-14605-1197","1197","14605","NO","CA0190024","LANCASTER",-117.833,34.623,2
19995354,"08/14/2022 12:04:00 PM","08/14/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1700 N ALTADENA DR, PASADENA, CA 91107","1700 N ALTADENA DR","PASADENA","91107","922-01995-0792","0792","01995","NO","CA0190007","ALTADENA",-118.096,34.177,1
20004020,"08/23/2000 09:30:00 PM","08/24/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","12700 QUAIL LN, NORWALK, CA","12700 QUAIL LN","NORWALK",,"022-10059-0454","0454","10059","NO","CA0190004","NORWALK",-118.06,33.914,1
20003178,"08/23/2022 08:00:00 AM","08/23/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","43600 PARK AVE, LANCASTER, CA","43600 PARK AVE","LANCASTER",,"922-14626-1123","1123","14626","NO","CA0190024","LANCASTER",-118.138,34.675,1
19993310,"08/11/2022 07:00:00 PM","08/11/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","900 TOWN CENTER DR, LA CANADA FLINTRIDGE, CA 91011","900 TOWN CENTER DR","LA CANADA FLINTRIDGE","91011","922-01530-1262","1262","01530","NO","CA0190012","CRESCENTA VALLEY",-118.199,34.205,1
19999578,"08/18/2022 04:30:00 PM","08/18/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","9600 MILLS AVE, WHITTIER, CA 90604","9600 MILLS AVE","WHITTIER","90604","022-09828-0491","0491","09828","NO","CA0190004","NORWALK",-118.022,33.945,2
19994068,"08/12/2022 06:15:00 PM","08/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","HOLBROOK ST AND PARAMOUNT BLVD, PICO RIVERA, CA","HOLBROOK ST AND PARAMOUNT BLVD","PICO RIVERA",,"922-04934-1513","1513","04934","NO","CA0190015","PICO RIVERA",-118.089,34.001,2
20005262,"08/25/2022 01:23:00 PM","08/24/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","LEXINGTON RD AND WEST BLVD, PICO RIVERA, CA 90660","LEXINGTON RD AND WEST BLVD","PICO RIVERA","90660","922-05232-1576","1576","05232","NO","CA0190015","PICO RIVERA",-118.086,34.003,1
20011076,"08/29/2022 07:50:00 AM","08/31/2022","VANDALISM","263","VANDALISM FELONY","500 FLORES AVE, WEST HOLLYWOOD, CA 90069","500 FLORES AVE","WEST HOLLYWOOD","90069","922-05498-0972","0972","05498","NO","CA0190009","WEST HOLLYWOOD",-118.371,34.08,2
20011510,"08/17/2022 04:30:00 AM","08/31/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","7800 APPLEDALE AVE, WHITTIER, CA 90606","7800 APPLEDALE AVE","WHITTIER","90606","922-05385-1577","1577","05385","NO","CA0190015","PICO RIVERA",-118.056,33.97,1
19987331,"08/05/2022 12:00:00 AM","08/05/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van",,,,,"922-11925-2173","2173","11925","NO","CA01900V3","CENTURY",,,1
19988001,"08/06/2022 11:45:00 AM","08/06/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11200 LONG BEACH BLVD, LYNWOOD, CA","11200 LONG BEACH BLVD","LYNWOOD",,"922-11948-2112","2112","11948","NO","CA01900V3","CENTURY",-118.211,33.929,1
19996510,"08/15/2022 07:10:00 PM","08/15/2022","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","29100 EVENINGSIDE DR, VAL VERDE, CA","29100 EVENINGSIDE DR","VAL VERDE",,"922-11467-0662","0662","11467","NO","CA0190006","SANTA CLARITA VALLEY",-118.666,34.449,1
19999326,"08/18/2022 02:05:00 PM","08/18/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","10400 ARTESIA BLVD, BELLFLOWER, CA 90706","10400 ARTESIA BLVD","BELLFLOWER","90706","022-16326-1336","1336","16326","NO","CA0190013","LAKEWOOD",-118.112,33.873,2
19993111,"08/11/2022 05:59:00 PM","08/11/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","PROCTOR AVE AND 6TH AVE, BASSETT, CA 91746","PROCTOR AVE AND 6TH AVE","BASSETT","91746","922-08867-1463","1463","08867","NO","CA0190014","INDUSTRY",-117.981,34.034,2
19998840,"08/17/2022 09:35:00 AM","08/18/2022","VANDALISM","262","VANDALISM: Vandalism Jail","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01822-5120","5120","01822","NO","CA0190026","INMATE RECEPTION CENTR",,,2
19998802,"08/18/2022 01:45:00 AM","08/18/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","1100 GALEMONT AVE, HACIENDA HEIGHTS, CA","1100 GALEMONT AVE","HACIENDA HEIGHTS",,"922-09114-1475","1475","09114","NO","CA0190014","INDUSTRY",-117.965,34.009,2
19999994,"08/19/2022 08:00:00 AM","08/19/2022","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","16000 MAIN ST, LA PUENTE, CA 91744","16000 MAIN ST","LA PUENTE","91744","922-09162-1434","1434","09162","NO","CA0190014","INDUSTRY",-117.948,34.019,2
20000323,"08/19/2022 03:00:00 PM","08/19/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","2000 HUMFORD AVE, HACIENDA HEIGHTS, CA 91745","2000 HUMFORD AVE","HACIENDA HEIGHTS","91745","922-09183-1476","1476","09183","NO","CA0190014","INDUSTRY",-117.97,33.998,2
19999117,"08/17/2022 12:45:00 PM","08/18/2022","VANDALISM","263","VANDALISM FELONY","5900 MALT AVE, COMMERCE, CA 90040","5900 MALT AVE","COMMERCE","90040","922-12319-0246","0246","12319","NO","CA0190002","EAST LOS ANGELES",-118.145,33.981,2
19999703,"08/18/2022 09:45:00 PM","08/18/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SIERRA HWY AND AVENUE P, PALMDALE, CA","SIERRA HWY AND AVENUE P","PALMDALE",,"922-11001-2619","2619","11001","NO","CA01900W9","PALMDALE",-118.121,34.601,2
19998052,"08/16/2022 09:58:00 PM","08/17/2022","VANDALISM","261","VANDALISM MISD","2700 SUPPLY AVE, COMMERCE, CA 90040","2700 SUPPLY AVE","COMMERCE","90040","922-12254-0245","0245","12254","NO","CA0190002","EAST LOS ANGELES",-118.126,33.99,2
19995444,"08/16/2022 08:41:00 AM","08/14/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","SIERRA HWY AND AVENUE J-2, LANCASTER, CA","SIERRA HWY AND AVENUE J-2","LANCASTER",,"922-14069-1132","1132","14069","NO","CA0190024","LANCASTER",-118.134,34.687,1
20002238,"08/22/2022 08:41:32 AM","08/22/2022","VANDALISM","261","VANDALISM MISD",,,,,"922-11033-2811","2811","11033","NO","CA0190042","COMPTON",,,2
20001455,"08/21/2022 01:24:00 AM","08/21/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1400 EL TERRAZA DR, LA HABRA HEIGHTS, CA 90631","1400 EL TERRAZA DR","LA HABRA HEIGHTS","90631","922-09259-1450","1450","09259","NO","CA0190014","INDUSTRY",-117.978,33.957,2
19998498,"07/27/2022 11:59:30 PM","08/17/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","29300 AGOURA RD, AGOURA HILLS, CA","29300 AGOURA RD","AGOURA HILLS",,"922-04598-2224","2224","04598","NO","CA0190022","MALIBU/LOST HILLS",-118.764,34.144,1
19997613,"08/16/2022 09:16:00 PM","08/16/2022","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","CARSON ST AND NORWALK BLVD, HAWAIIAN GARDENS, CA 90716","CARSON ST AND NORWALK BLVD","HAWAIIAN GARDENS","90716","922-16201-1352","1352","16201","NO","CA0190013","LAKEWOOD",-118.071,33.831,2
20005114,"08/24/2022 04:35:00 PM","08/24/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","2000 W AVENUE I, LANCASTER, CA","2000 W AVENUE I","LANCASTER",,"922-14740-1127","1127","14740","NO","CA0190024","LANCASTER",-118.166,34.703,2
19997383,"08/16/2022 01:37:30 PM","08/16/2022","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","31900 DOVERWOOD CT, WESTLAKE VILLAGE, CA 91361","31900 DOVERWOOD CT","WESTLAKE VILLAGE","91361","922-04576-2260","2260","04576","NO","CA0190022","MALIBU/LOST HILLS",-118.819,34.14,1
20004481,"08/19/2022 10:30:00 PM","08/24/2022","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","13700 S ADELFA AVE, LA MIRADA, CA 90638","13700 S ADELFA AVE","LA MIRADA","90638","922-10083-0496","0496","10083","NO","CA0190004","NORWALK",-118.006,33.908,1
19996123,"04/01/2022 08:00:00 AM","08/15/2022","SEX OFFENSES FELONIES","122","EXPLOITATION OF CHILD VIA INTERNET",,,,,"022-00391-3200","3200","00391","NO","CA0190080","HUMAN TRAFFICKING TASK FORCE",,,2
20005524,"08/25/2022 03:35:35 AM","08/25/2022","VANDALISM","261","VANDALISM MISD","6100 HELIOTROPE, MAYWOOD, CA","6100 HELIOTROPE","MAYWOOD",,"922-12709-0251","0251","12709","NO","CA0190002","EAST LOS ANGELES",-118.179,33.982,2
19993887,"08/12/2022 02:53:39 PM","08/12/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","18400 S BILLINGS AVE, CARSON, CA","18400 S BILLINGS AVE","CARSON",,"922-08120-1614","1614","08120","NO","CA0190016","CARSON",-118.271,33.862,2
19987145,"07/25/2022 03:15:00 PM","08/05/2022","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","29200 HEATHERCLIFF, MALIBU, CA","29200 HEATHERCLIFF","MALIBU",,"922-04372-1013","1013","04372","NO","CA0190022","MALIBU/LOST HILLS",-118.81,34.019,1
19993859,"08/12/2022 12:22:30 PM","08/12/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","3800 CROSS CREEK RD, MALIBU, CA","3800 CROSS CREEK RD","MALIBU",,"922-04513-1087","1087","04513","NO","CA0190022","MALIBU/LOST HILLS",-118.686,34.035,1
19995696,"08/15/2022 04:27:23 AM","08/15/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","800 W SEPULVEDA BLVD, HARBOR CITY, CA","800 W SEPULVEDA BLVD","HARBOR CITY",,"922-08202-1698","1698","08202","NO","CA0190016","CARSON",-118.288,33.809,1
20008674,"08/28/2022 05:43:00 PM","08/28/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","14000 DICKY ST, WHITTIER, CA","14000 DICKY ST","WHITTIER",,"022-10261-0491","0491","10261","YES","CA0190004","NORWALK",-118.029,33.943,2
19990237,"08/08/2022 05:00:00 PM","08/08/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","27000 AGOURA RD, AGOURA, CA 91301","27000 AGOURA RD","AGOURA","91301","922-04455-2241","2241","04455","NO","CA0190022","MALIBU/LOST HILLS",-118.715,34.138,2
19992145,"08/10/2022 05:30:00 PM","08/10/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","26500 AGOURA RD, CALABASAS, CA 91302","26500 AGOURA RD","CALABASAS","91302","922-04487-2241","2241","04487","NO","CA0190022","MALIBU/LOST HILLS",-118.702,34.143,2
19998809,"08/18/2022 02:07:00 AM","08/18/2022","VANDALISM","263","VANDALISM FELONY","4300 RIO HONDO AVE, ROSEMEAD, CA 91770","4300 RIO HONDO AVE","ROSEMEAD","91770","922-09404-0530","0530","09404","NO","CA0190005","TEMPLE",-118.063,34.085,2
19995371,"08/14/2022 01:55:00 PM","08/14/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","13000 PEARBLOSSOM HWY, PEARBLOSSOM, CA","13000 PEARBLOSSOM HWY","PEARBLOSSOM",,"922-10734-2664","2664","10734","NO","CA01900W9","PALMDALE",-117.896,34.506,1
19985405,"08/03/2022 11:08:00 PM","08/04/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","24000 NEWHALL AVE, NEWHALL, CA","24000 NEWHALL AVE","NEWHALL",,"922-10804-0627","0627","10804","NO","CA0190006","SANTA CLARITA VALLEY",-118.522,34.374,2
20007391,"08/26/2022 10:00:00 PM","08/26/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SANTA FE AVE AND AUTO DRIVE S, COMPTON, CA 90220","SANTA FE AVE AND AUTO DRIVE S","COMPTON","90220","922-11293-2842","2842","11293","NO","CA0190042","COMPTON",-118.215,33.877,2
19999544,"08/18/2022 05:26:00 PM","08/18/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","14600 ROBERT AVE, BELLFLOWER, CA 90706","14600 ROBERT AVE","BELLFLOWER","90706","922-16343-1332","1332","16343","NO","CA0190013","LAKEWOOD",-118.141,33.901,2
20006798,"08/26/2022 12:45:00 AM","08/26/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","10900 FAWCETT AVE, SOUTH EL MONTE, CA 91733","10900 FAWCETT AVE","SOUTH EL MONTE","91733","922-09720-0562","0562","09720","NO","CA0190005","TEMPLE",-118.049,34.039,1
19993343,"08/10/2022 03:29:00 AM","08/11/2022","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","500 E AVENUE Q-6, PALMDALE, CA","500 E AVENUE Q-6","PALMDALE",,"922-10602-2611","2611","10602","NO","CA01900W9","PALMDALE",-118.119,34.581,1
19987448,"08/06/2022 02:16:00 AM","08/06/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","7400 WHITSETT AVE, LOS ANGELES, CA 90001","7400 WHITSETT AVE","LOS ANGELES","90001","022-11928-2173","2173","11928","NO","CA01900V3","CENTURY",-118.24,33.972,2
20003367,"08/04/2022 12:00:00 AM","08/23/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","2300 E NUGENT ST, LANCASTER, CA","2300 E NUGENT ST","LANCASTER",,"922-14635-1135","1135","14635","NO","CA0190024","LANCASTER",-118.087,34.693,2
20001571,"08/21/2022 03:00:00 AM","08/21/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","11900 ARTESIA BLVD, ARTESIA, CA","11900 ARTESIA BLVD","ARTESIA",,"922-16515-1348","1348","16515","NO","CA0190013","LAKEWOOD",-118.079,33.872,1
20004514,"08/13/2022 02:00:00 PM","08/24/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","100 TERRENEA WAY, RANCHO PALOS VERDES, CA 90275","100 TERRENEA WAY","RANCHO PALOS VERDES","90275","922-02848-1738","1738","02848","NO","CA0190017","LOMITA",-118.397,33.738,1
19996235,"08/15/2022 03:30:00 PM","08/15/2022","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","5600 TYLER AVE, ARCADIA, CA 91006","5600 TYLER AVE","ARCADIA","91006","922-09282-0585","0585","09282","NO","CA0190005","TEMPLE",-118.024,34.106,1
19998171,"08/16/2022 11:15:00 PM","08/17/2022","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","18800 GALE AVE, ROWLAND HEIGHTS, CA 91748","18800 GALE AVE","ROWLAND HEIGHTS","91748","922-05914-2931","2931","05914","NO","CA0190020","WALNUT",-117.901,33.996,1
19999764,"08/18/2022 10:30:00 PM","08/18/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","15200 CROSSWOOD AVE, LA MIRADA, CA 90638","15200 CROSSWOOD AVE","LA MIRADA","90638","922-09840-0472","0472","09840","NO","CA0190004","NORWALK",-118.018,33.892,2
20003441,"08/22/2022 07:45:00 PM","08/23/2022","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","7100 SANTA MONICA BLVD","WEST HOLLYWOOD",,"922-05313-0989","0989","05313","NO","CA0190009","WEST HOLLYWOOD",-118.344,34.09,1
19993493,"08/12/2022 02:46:00 AM","08/12/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2200 E AVENUE Q-4, PALMDALE, CA","2200 E AVENUE Q-4","PALMDALE",,"022-10609-2610","2610","10609","NO","CA01900W9","PALMDALE",-118.088,34.583,1
20011717,"08/31/2022 08:30:00 PM","08/31/2022","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","700 W KETTERING ST, LANCASTER, CA","700 W KETTERING ST","LANCASTER",,"922-15147-1122","1122","15147","NO","CA0190024","LANCASTER",-118.142,34.699,2
20003955,"08/23/2022 09:33:00 PM","08/23/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","8700 TILMONT AVE, PICO RIVERA, CA 90660","8700 TILMONT AVE","PICO RIVERA","90660","022-05206-1510","1510","05206","NO","CA0190015","PICO RIVERA",-118.085,34.013,1
20007632,"08/26/2022 12:40:00 PM","08/27/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","13100 VALLEY BLVD, BASSETT, CA 91746","13100 VALLEY BLVD","BASSETT","91746","922-09512-1462","1462","09512","NO","CA0190014","INDUSTRY",-117.999,34.051,1
20009994,"08/30/2022 07:36:00 AM","08/30/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","FIRST ST AND RESERVOIR ST, POMONA, CA","FIRST ST AND RESERVOIR ST","POMONA",,"922-00659-6123","6123","00659","NO","CA01900V6","METROLINK BUREAU",-117.732,34.059,2
19999275,"08/18/2022 01:30:00 PM","08/18/2022","VANDALISM","263","VANDALISM FELONY","VALLE DEL ORO AND COSTA BRAVA, NEWHALL, CA 91321","VALLE DEL ORO AND COSTA BRAVA","NEWHALL","91321","922-11616-0627","0627","11616","NO","CA0190006","SANTA CLARITA VALLEY",-118.513,34.372,2
19997836,"08/17/2022 05:50:00 AM","08/17/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","9500 LOCHINVAR DR, PICO RIVERA, CA","9500 LOCHINVAR DR","PICO RIVERA",,"022-05028-1514","1514","05028","NO","CA0190015","PICO RIVERA",-118.088,33.977,1
19995742,"08/14/2022 12:45:00 AM","08/15/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","1000 QUIET CREEK LN, DIAMOND BAR, CA","1000 QUIET CREEK LN","DIAMOND BAR",,"922-05845-2923","2923","05845","NO","CA0190020","WALNUT",,,1
19990050,"08/08/2022 03:24:00 PM","08/08/2022","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","26100 NARBONNE AVE, LOMITA, CA 90717","26100 NARBONNE AVE","LOMITA","90717","922-02625-1713","1713","02625","NO","CA0190017","LOMITA",-118.321,33.785,2
19988387,"08/07/2022 01:26:00 AM","08/07/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","11600 207TH ST, LAKEWOOD, CA 90715","11600 207TH ST","LAKEWOOD","90715","022-15562-1327","1327","15562","NO","CA0190013","LAKEWOOD",-118.085,33.842,2
19989727,"08/08/2022 10:59:33 AM","08/08/2022","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","22100 BARBACOA, SAUGUS, CA","22100 BARBACOA","SAUGUS",,"922-11018-0642","0642","11018","NO","CA0190006","SANTA CLARITA VALLEY",-118.528,34.435,1
19996847,"08/16/2022 09:15:00 AM","08/16/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","1100 DIANRON RD, PALMDALE, CA","1100 DIANRON RD","PALMDALE",,"022-10831-2611","2611","10831","NO","CA01900W9","PALMDALE",-118.151,34.595,2
20003867,"08/20/2022 01:50:00 AM","08/23/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","31900 CASTAIC RD, CASTAIC, CA","31900 CASTAIC RD","CASTAIC",,"922-11899-0674","0674","11899","NO","CA0190006","SANTA CLARITA VALLEY",-118.625,34.5,2
19988614,"08/06/2022 11:59:30 PM","08/07/2022","VANDALISM","261","VANDALISM MISD","44200 4TH ST E, LANCASTER, CA","44200 4TH ST E","LANCASTER",,"922-13616-1132","1132","13616","NO","CA0190024","LANCASTER",-118.123,34.686,2
20004596,"08/24/2022 01:10:00 PM","08/24/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","1200 E 61ST ST, LOS ANGELES, CA 90001","1200 E 61ST ST","LOS ANGELES","90001","922-12935-2190","2190","12935","NO","CA01900V3","CENTURY",-118.252,33.984,2
20002191,"08/22/2022 02:00:00 AM","08/22/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","31300 CASTAIC RD, CASTAIC, CA 91384","31300 CASTAIC RD","CASTAIC","91384","922-11802-8308","8308","11802","NO","CA0190006","SANTA CLARITA VALLEY",-118.615,34.487,1
19990331,"08/08/2022 07:45:00 PM","08/08/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","700 CYPRESS ST, SAN DIMAS, CA 91773","700 CYPRESS ST","SAN DIMAS","91773","922-03838-0816","0816","03838","NO","CA0190008","SAN DIMAS",-117.823,34.093,2
19986624,"08/01/2022 07:30:00 PM","08/05/2022","NON-AGGRAVATED ASSAULTS","149","ASSAULT, NON-AGG: Child Assault","700 W MOUNTAIN VIEW ST, ALTADENA, CA 91001","700 W MOUNTAIN VIEW ST","ALTADENA","91001","022-01912-0772","0772","01912","NO","CA0190007","ALTADENA",-118.165,34.191,2
19986060,"08/02/2022 08:30:00 AM","08/04/2022","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","700 W MOUNTAIN VIEW ST, ALTADENA, CA 91001","700 W MOUNTAIN VIEW ST","ALTADENA","91001","022-01903-0772","0772","01903","NO","CA0190007","ALTADENA",-118.165,34.191,2
